entry_id,parl_id,source_id,details,type,start_date,end_date,amount,source_pdf,source_pagenum
P33_ROXON_Nicola_18_5,ROXON_Nicola,P33_ROXON_Nicola,"Accident excess 20 Mar 13","Accident excess",2013-03-20,0000-00-00,380.00,P33_ROXON_Nicola.pdf,18
P33_ROXON_Nicola_18_6,ROXON_Nicola,P33_ROXON_Nicola,"Fuel 19 May to 15 Jun 13",Fuel,2013-05-19,2013-06-15,194.50,P33_ROXON_Nicola.pdf,18
P33_ROY_Wyatt_20_3,ROY_Wyatt,P33_ROY_Wyatt,"Fuel 30 Apr to 12 Jun 13",Fuel,2013-04-30,2013-06-12,378.67,P33_ROY_Wyatt.pdf,20
P33_ROY_Wyatt_20_4,ROY_Wyatt,P33_ROY_Wyatt,"Fuel 7 Jun to 15 Jul 13",Fuel,2013-06-07,2013-07-15,299.44,P33_ROY_Wyatt.pdf,20
P33_ROY_Wyatt_7_10,ROY_Wyatt,P33_ROY_Wyatt,"Lease 15 Sep to 14 Oct 13",Lease,2013-09-15,2013-10-14,974.75,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_11,ROY_Wyatt,P33_ROY_Wyatt,"Fuel 30 Sep to 23 Oct 13",Fuel,2013-09-30,2013-10-23,612.50,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_12,ROY_Wyatt,P33_ROY_Wyatt,"Lease 15 Oct to 14 Nov 13",Lease,2013-10-15,2013-11-14,974.75,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_13,ROY_Wyatt,P33_ROY_Wyatt,"Fuel 26 Oct to 10 Nov 13",Fuel,2013-10-26,2013-11-10,338.16,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_14,ROY_Wyatt,P33_ROY_Wyatt,"Lease 15 Nov to 14 Dec 13",Lease,2013-11-15,2013-12-14,974.75,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_3,ROY_Wyatt,P33_ROY_Wyatt,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1397.53,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_4,ROY_Wyatt,P33_ROY_Wyatt,"Fuel 4 Jul to 9 Jul 13",Fuel,2013-07-04,2013-07-09,169.34,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_5,ROY_Wyatt,P33_ROY_Wyatt,"Lease 15 Jul to 14 Aug 13",Lease,2013-07-15,2013-08-14,974.75,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_6,ROY_Wyatt,P33_ROY_Wyatt,"Fuel 17 Jul to 22 Aug 13",Fuel,2013-07-17,2013-08-22,763.59,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_7,ROY_Wyatt,P33_ROY_Wyatt,"Lease adj 24 Jul to 31 Jul 13","Lease adj",2013-07-24,2013-07-31,-360.65,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_8,ROY_Wyatt,P33_ROY_Wyatt,"Lease 15 Aug to 14 Sep 13",Lease,2013-08-15,2013-09-14,974.75,P33_ROY_Wyatt.pdf,7
P33_ROY_Wyatt_7_9,ROY_Wyatt,P33_ROY_Wyatt,"Fuel 24 Aug to 25 Sep 13",Fuel,2013-08-24,2013-09-25,713.80,P33_ROY_Wyatt.pdf,7
P33_RUDDOCK_Philip_24_10,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 28 Jun to 15 Jul 13",Fuel,2013-06-28,2013-07-15,236.30,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_11,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 30 Jun to 15 Aug 13",Fuel,2013-06-30,2013-08-15,182.65,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_3,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 20 Apr to 7 May 13",Fuel,2013-04-20,2013-05-07,121.24,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_4,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 12 May to 6 Jun 13",Fuel,2013-05-12,2013-06-06,235.43,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_5,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Reimb of infringement notice fee 19 May 13","Reimb of infringement notice fee",2013-05-19,0000-00-00,-25.00,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_6,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Infringement notice fee 19 May 13","Infringement notice fee",2013-05-19,0000-00-00,25.00,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_7,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 20 May to 15 Jun 13",Fuel,2013-05-20,2013-06-15,182.80,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_8,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Jun to 30 Jun 13",Lease,2013-06-01,2013-06-30,906.85,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_24_9,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 28 Jun to 2 Jul 13",Fuel,2013-06-28,2013-07-02,144.42,P33_RUDDOCK_Philip.pdf,24
P33_RUDDOCK_Philip_9_10,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 3 Aug 13",Fuel,2013-08-03,0000-00-00,76.40,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_11,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 18 Aug to 15 Sep 13",Fuel,2013-08-18,2013-09-15,174.11,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_12,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,792.74,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_13,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,708.57,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_14,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 6 Sep 13",Fuel,2013-09-06,0000-00-00,58.53,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_15,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 24 Sep to 28 Sep 13",Fuel,2013-09-24,2013-09-28,151.06,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_16,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 24 Sep to 30 Sep 13",Fuel,2013-09-24,2013-09-30,63.15,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_17,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,792.74,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_18,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,708.57,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_19,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 10 Oct to 15 Nov 13",Fuel,2013-10-10,2013-11-15,272.75,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_20,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 13 Oct to 25 Oct 13",Fuel,2013-10-13,2013-10-25,144.63,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_21,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,792.74,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_22,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,708.57,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_23,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,792.74,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_24,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,708.57,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_3,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,792.74,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_4,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,906.85,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_5,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Accident excess 18 Jul 13","Accident excess",2013-07-18,0000-00-00,500.00,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_6,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Fuel 21 Jul 13",Fuel,2013-07-21,0000-00-00,67.50,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_7,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,792.74,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_8,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease adj 1 Aug to 31 Aug 13","Lease adj",2013-08-01,2013-08-31,-198.28,P33_RUDDOCK_Philip.pdf,9
P33_RUDDOCK_Philip_9_9,RUDDOCK_Philip,P33_RUDDOCK_Philip,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,906.85,P33_RUDDOCK_Philip.pdf,9
P33_RUDD_Kevin_17_10,RUDD_Kevin,P33_RUDD_Kevin,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,719.86,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_17_3,RUDD_Kevin,P33_RUDD_Kevin,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,878.47,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_17_4,RUDD_Kevin,P33_RUDD_Kevin,"Fuel 7 Jul to 15 Jul 13",Fuel,2013-07-07,2013-07-15,56.73,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_17_5,RUDD_Kevin,P33_RUDD_Kevin,"Lease adj 1 Aug to 31 Aug 13","Lease adj",2013-08-01,2013-08-31,-158.61,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_17_6,RUDD_Kevin,P33_RUDD_Kevin,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,878.47,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_17_7,RUDD_Kevin,P33_RUDD_Kevin,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,719.86,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_17_8,RUDD_Kevin,P33_RUDD_Kevin,"Fuel 8 Sep 13",Fuel,2013-09-08,0000-00-00,41.00,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_17_9,RUDD_Kevin,P33_RUDD_Kevin,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,719.86,P33_RUDD_Kevin.pdf,17
P33_RUDD_Kevin_40_3,RUDD_Kevin,P33_RUDD_Kevin,"Fuel 21 May to 15 Jun 13",Fuel,2013-05-21,2013-06-15,112.12,P33_RUDD_Kevin.pdf,40
P33_RUDD_Kevin_5_3,RUDD_Kevin,P33_RUDD_Kevin,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,719.86,P33_RUDD_Kevin.pdf,5
P33_RUSTON_Anne_26_3,RUSTON_Anne,P33_RUSTON_Anne,"Infringement notice fee 3 May 13","Infringement notice fee",2013-05-03,0000-00-00,25.00,P33_RUSTON_Anne.pdf,26
P33_RUSTON_Anne_26_4,RUSTON_Anne,P33_RUSTON_Anne,"Reimb of infringement notice fee 3 May 13","Reimb of infringement notice fee",2013-05-03,0000-00-00,-25.00,P33_RUSTON_Anne.pdf,26
P33_RUSTON_Anne_26_5,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 11 May to 26 May 13",Fuel,2013-05-11,2013-05-26,304.17,P33_RUSTON_Anne.pdf,26
P33_RUSTON_Anne_26_6,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 4 Jun to 7 Jun 13",Fuel,2013-06-04,2013-06-07,158.35,P33_RUSTON_Anne.pdf,26
P33_RUSTON_Anne_26_7,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 13 Jun to 30 Jun 13",Fuel,2013-06-13,2013-06-30,321.05,P33_RUSTON_Anne.pdf,26
P33_RUSTON_Anne_9_10,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 9 Aug 13",Fuel,2013-08-09,0000-00-00,80.44,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_11,RUSTON_Anne,P33_RUSTON_Anne,"Additional maintenance 12 Aug 13","Additional maintenance",2013-08-12,0000-00-00,1089.40,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_12,RUSTON_Anne,P33_RUSTON_Anne,"Additional maintenance 19 Aug 13","Additional maintenance",2013-08-19,0000-00-00,342.33,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_13,RUSTON_Anne,P33_RUSTON_Anne,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,999.50,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_14,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 7 Sep to 11 Sep 13",Fuel,2013-09-07,2013-09-11,150.70,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_15,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 19 Sep to 26 Sep 13",Fuel,2013-09-19,2013-09-26,158.12,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_16,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 28 Sep 13",Fuel,2013-09-28,0000-00-00,94.09,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_17,RUSTON_Anne,P33_RUSTON_Anne,"Infringement notice fee 28 Sep 13","Infringement notice fee",2013-09-28,0000-00-00,25.00,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_18,RUSTON_Anne,P33_RUSTON_Anne,"Reimb of infringement notice fee 28 Sep 13","Reimb of infringement notice fee",2013-09-28,0000-00-00,-25.00,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_19,RUSTON_Anne,P33_RUSTON_Anne,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,999.50,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_20,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 1 Oct to 12 Oct 12",Fuel,2012-10-01,2012-10-12,238.88,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_21,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 17 Oct to 31 Oct 13",Fuel,2013-10-17,2013-10-31,374.43,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_22,RUSTON_Anne,P33_RUSTON_Anne,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,999.50,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_23,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 9 Nov to 11 Nov 13",Fuel,2013-11-09,2013-11-11,129.51,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_24,RUSTON_Anne,P33_RUSTON_Anne,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,999.50,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_3,RUSTON_Anne,P33_RUSTON_Anne,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,904.42,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_4,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 2 Jul to 6 Jul 13",Fuel,2013-07-02,2013-07-06,140.58,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_5,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 2 Jul to 31 Jul 13",Fuel,2013-07-02,2013-07-31,545.79,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_6,RUSTON_Anne,P33_RUSTON_Anne,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,904.42,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_7,RUSTON_Anne,P33_RUSTON_Anne,"Lease adj 1 Aug to 31 Aug 13","Lease adj",2013-08-01,2013-08-31,95.08,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_8,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 3 Aug 13",Fuel,2013-08-03,0000-00-00,98.42,P33_RUSTON_Anne.pdf,9
P33_RUSTON_Anne_9_9,RUSTON_Anne,P33_RUSTON_Anne,"Fuel 6 Aug to 31 Aug 13",Fuel,2013-08-06,2013-08-31,575.90,P33_RUSTON_Anne.pdf,9
P33_RYAN_Joanne_7_3,RYAN_Joanne,P33_RYAN_Joanne,"Lease 26 Sep to 30 Sep 13",Lease,2013-09-26,2013-09-30,190.73,P33_RYAN_Joanne.pdf,7
P33_RYAN_Joanne_7_4,RYAN_Joanne,P33_RYAN_Joanne,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,1144.33,P33_RYAN_Joanne.pdf,7
P33_RYAN_Joanne_7_5,RYAN_Joanne,P33_RYAN_Joanne,"Fuel 11 Oct to 9 Nov 13",Fuel,2013-10-11,2013-11-09,135.74,P33_RYAN_Joanne.pdf,7
P33_RYAN_Joanne_7_6,RYAN_Joanne,P33_RYAN_Joanne,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,1144.33,P33_RYAN_Joanne.pdf,7
P33_RYAN_Joanne_7_7,RYAN_Joanne,P33_RYAN_Joanne,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,1144.33,P33_RYAN_Joanne.pdf,7
P33_RYAN_Scott_23_3,RYAN_Scott,P33_RYAN_Scott,"Fuel 7 May to 22 May 13",Fuel,2013-05-07,2013-05-22,150.92,P33_RYAN_Scott.pdf,23
P33_RYAN_Scott_23_4,RYAN_Scott,P33_RYAN_Scott,"Fuel 6 Jun to 15 Jul 13",Fuel,2013-06-06,2013-07-15,285.35,P33_RYAN_Scott.pdf,23
P33_RYAN_Scott_9_10,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,1027.62,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_11,RYAN_Scott,P33_RYAN_Scott,"Fuel 4 Aug to 7 Sep 13",Fuel,2013-08-04,2013-09-07,466.56,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_12,RYAN_Scott,P33_RYAN_Scott,"Fuel 24 Aug 13",Fuel,2013-08-24,0000-00-00,95.05,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_13,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Sep to 18 Sep 13",Lease,2013-09-01,2013-09-18,551.95,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_14,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,1027.62,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_15,RYAN_Scott,P33_RYAN_Scott,"Fuel 7 Sep to 7 Oct 13",Fuel,2013-09-07,2013-10-07,201.79,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_16,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,1027.62,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_17,RYAN_Scott,P33_RYAN_Scott,"Fuel 12 Oct to 26 Oct 13",Fuel,2013-10-12,2013-10-26,144.75,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_18,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,1027.62,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_19,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,1027.62,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_3,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,974.03,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_4,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1027.62,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_5,RYAN_Scott,P33_RYAN_Scott,"Fuel 2 Jul to 10 Aug 13",Fuel,2013-07-02,2013-08-10,490.51,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_6,RYAN_Scott,P33_RYAN_Scott,"Installation Cradle 16 Jul 13","Installation Cradle",2013-07-16,0000-00-00,233.18,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_7,RYAN_Scott,P33_RYAN_Scott,"Charge cable 16 Jul 13","Charge cable",2013-07-16,0000-00-00,31.82,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_8,RYAN_Scott,P33_RYAN_Scott,"Installation cradle 18 Jul 13","Installation cradle",2013-07-18,0000-00-00,130.00,P33_RYAN_Scott.pdf,9
P33_RYAN_Scott_9_9,RYAN_Scott,P33_RYAN_Scott,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,974.03,P33_RYAN_Scott.pdf,9
P33_SAFFIN_Janelle_10_3,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1216.60,P33_SAFFIN_Janelle.pdf,10
P33_SAFFIN_Janelle_10_4,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Fuel 14 Jul to 15 Aug 13",Fuel,2013-07-14,2013-08-15,439.98,P33_SAFFIN_Janelle.pdf,10
P33_SAFFIN_Janelle_10_5,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,1216.60,P33_SAFFIN_Janelle.pdf,10
P33_SAFFIN_Janelle_10_6,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Fuel 19 Aug to 10 Sep 13",Fuel,2013-08-19,2013-09-10,489.32,P33_SAFFIN_Janelle.pdf,10
P33_SAFFIN_Janelle_10_7,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,1216.60,P33_SAFFIN_Janelle.pdf,10
P33_SAFFIN_Janelle_10_8,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Additional maintenance 6 Sep 13","Additional maintenance",2013-09-06,0000-00-00,136.16,P33_SAFFIN_Janelle.pdf,10
P33_SAFFIN_Janelle_21_3,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Fuel 17 Apr to 1 May 13",Fuel,2013-04-17,2013-05-01,279.33,P33_SAFFIN_Janelle.pdf,21
P33_SAFFIN_Janelle_21_4,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Infringement notice fee 21 Apr 13","Infringement notice fee",2013-04-21,0000-00-00,25.00,P33_SAFFIN_Janelle.pdf,21
P33_SAFFIN_Janelle_21_5,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Reimb of infringement notice fee 21 Apr 13","Reimb of infringement notice fee",2013-04-21,0000-00-00,-25.00,P33_SAFFIN_Janelle.pdf,21
P33_SAFFIN_Janelle_21_6,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Fuel 16 May to 15 Jun 13",Fuel,2013-05-16,2013-06-15,438.95,P33_SAFFIN_Janelle.pdf,21
P33_SAFFIN_Janelle_21_7,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Lease 1 Jun to 30 Jun 13",Lease,2013-06-01,2013-06-30,1216.60,P33_SAFFIN_Janelle.pdf,21
P33_SAFFIN_Janelle_21_8,SAFFIN_Janelle,P33_SAFFIN_Janelle,"Fuel 21 Jun to 10 Jul 13",Fuel,2013-06-21,2013-07-10,383.26,P33_SAFFIN_Janelle.pdf,21
P33_SCHULTZ_Alby_17_3,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Fuel 4 Apr to 7 May 13",Fuel,2013-04-04,2013-05-07,674.80,P33_SCHULTZ_Alby.pdf,17
P33_SCHULTZ_Alby_17_4,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Fuel 1 May to 31 May 13",Fuel,2013-05-01,2013-05-31,671.40,P33_SCHULTZ_Alby.pdf,17
P33_SCHULTZ_Alby_17_5,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Lease adj 1 May to 31 May 13","Lease adj",2013-05-01,2013-05-31,-142.73,P33_SCHULTZ_Alby.pdf,17
P33_SCHULTZ_Alby_17_6,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Lease 1 Jun to 30 Jun 13",Lease,2013-06-01,2013-06-30,643.93,P33_SCHULTZ_Alby.pdf,17
P33_SCHULTZ_Alby_17_7,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Fuel 3 Jun to 24 Jun 13",Fuel,2013-06-03,2013-06-24,267.25,P33_SCHULTZ_Alby.pdf,17
P33_SCHULTZ_Alby_9_3,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,643.93,P33_SCHULTZ_Alby.pdf,9
P33_SCHULTZ_Alby_9_4,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Fuel 4 Jul to 5 Aug 13",Fuel,2013-07-04,2013-08-05,652.05,P33_SCHULTZ_Alby.pdf,9
P33_SCHULTZ_Alby_9_5,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Lease 1 Aug to 22 Aug 13",Lease,2013-08-01,2013-08-22,456.98,P33_SCHULTZ_Alby.pdf,9
P33_SCHULTZ_Alby_9_6,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Lease adj 1 Aug to 16 Aug 13","Lease adj",2013-08-01,2013-08-16,-145.41,P33_SCHULTZ_Alby.pdf,9
P33_SCHULTZ_Alby_9_7,SCHULTZ_Alby,P33_SCHULTZ_Alby,"Fuel 4 Aug to 8 Aug 13",Fuel,2013-08-04,2013-08-08,96.78,P33_SCHULTZ_Alby.pdf,9
P33_SCOTT_Bruce_30_3,SCOTT_Bruce,P33_SCOTT_Bruce,"Fuel 29 May to 7 Jun 13",Fuel,2013-05-29,2013-06-07,106.80,P33_SCOTT_Bruce.pdf,30
P33_SCOTT_Bruce_30_4,SCOTT_Bruce,P33_SCOTT_Bruce,"4WD Fuel 8 Jun 13","4WD Fuel",2013-06-08,0000-00-00,150.81,P33_SCOTT_Bruce.pdf,30
P33_SCOTT_Bruce_30_5,SCOTT_Bruce,P33_SCOTT_Bruce,"Fuel 14 Jun to 16 Jun 13",Fuel,2013-06-14,2013-06-16,125.41,P33_SCOTT_Bruce.pdf,30
